(0.8*720)/(0.8-0.2)	960
40*6/60	4
148.5/(4.5+4.5*1.2)	15
	None
(51.5+60.5)*3.5	392
50*(9/25)+4.5	22.5
(780-100*1.5)/(100+80)	3.5
540/20*(1+(1/9))	30
(7.2-4.32)/(4.32/6)	4
(100-7)/3	31
60.5*(3+1)	242
(2/5)+(1/7)	((19)/(35))
80.2*10	802
10*7/(7.5-7)	140
4*(5-1)	16
36*5/4	45
480/8	60
	None
360*(1-(7/12))/(1-(3/5))-360	15
(2/5)+(1/4)	((13)/(20))
800/(1-(1/5))	1000
20*15	300
45*20/(195-45)	6
100/(1-(3/5))	250
800*0.75	600
	None
135*(1+(1/9))	150
512/8	64
3/4	((3)/(4))
5*(1-(3/5))	2
48*320/32	480
5*4	20
60/(2460-60)	2.5%
3.14*1	3.14
600-267-124	209
3/(12+3)	((1)/(5))
(30-0.25*40)*0.05	1
15.9-6.2+2.4	12.1
	None
20*42/(20+4)	35
16*3/2-16	8
658.3+132.7+658.3	1449.3
	None
900/4500	20%
64/16	4
(120/3600)	((1)/(30))
360/(2/3)*(11/12)	495
450*(1-(1/5))	360
400*(7/8)/(7/10)	500
10+1	11
68*18	1224
1250-28*5+95	1205
15*60/12	75
(69-60)/60	15%
	None
	None
18*2-5	31
36*15-18	522
2000*(1-(2/5))	1200
30/(1/2)	60
	None
(250*2-100)-250	150
5*5	25
240/(2*6)	20
92/4*5	115
	None
368*5+46	1886
	None
36/(7-3)*3	27
(3/29)*2*3	((18)/(29))
(40+36)*10	760
360/0.9-360	40
20/80%+20	45
50/(1+(1/4))	40
	None
	None
120*30%+2	38
(1/5)+(1/3)	((8)/(15))
40-40*30%-(1/4)	27((3)/(4))
	None
360*(1-(5/18))	260
	None
24*3-24	48
	None
5/(3+5)	((5)/(8))
15/(1-0.8)-15	60
840/(6*7)	20
14/(8-1)	2
7938*126/1134	882
50*(7/10)+3	38
260*0.7	182
	None
(54-6)/4	12
2.5/(5-3)*(5+3)	10
36*2-12	60
(75*12)/(75+15)	10
15*24/(15+3)	20
10*10*75	7500
4.5*1.2	5.4
168/2*9	756
12/(4-1)*(5-1)	16
(6-1)*2	10
31-19+26	38
(42-22)/4	5
52/4-(6+4)	3
500*32/125	128
(1.25-0.45)+1.25	2.05
400/(250-200)	8
(27+35+40+37+45+32)/6	36
820/4	205
4/0.5	8
(1-0.78)/0.01	22
23*9+4	211
36/(3/4)	48
	None
300*(3/5)/3	60
785+576	1361
	None
400/(1-(1/5))	500
400/(5*20)	4
(675-42*7.5)/7.5	48
325-(25-16)/5%+25	170
(200*30)/(200+100)	20
350*((5)/(5+2))	250
(1/2)*6	3
225/3*(3+2)	375
	None
648/(5-3.2)+80	440
(123456+234561+345612+456123+561234+612345)/7	333333
	None
(2*3.14*4+2)*20	542.4
51*28	1428
(3/8)/(3/4)	((1)/(2))
58*80	4640
(1/9)*8	((8)/(9))
1600/20+1	81
32*34+480	1568
45/(((4)/(4+3))-((7)/(7+9)))	336
48*85	4080
4/3/2*5*6	20
9*(5-1)	36
45*3/(5/9)	243
1-(3/5)	((2)/(5))
	None
3.3-0.7+3.3	5.9
6800*(1/4)*6	10200
2250/(1/3)	6750
9*9*9/(25*12)	2.43
90/(1-(1/3))	135
	None
1.25+0.05+0.3	1.6
(2080-640)/(640/4)	9
120/(25-5+25+5)	2.4
(264+270)/6	89
	None
550-50+550	1050
	None
(1800-1600)/1600	12.5%
	None
1/5	((1)/(5))
	None
(850-100)/3	250
	None
	None
12*15-150	30
770/35	22
(3/5)-((7/8)-(3/5))	((13)/(40))
	None
24/(4/9)-(24/(4/9)-24)/(1-(2/5))	4
28/(4/5)	35
	None
6*(2/5)	2((2)/(5))
65*3-27	168
80*7	560
42*(6/7)/(3/4)	48
1/2	((1)/(2))
	None
75*2+(75+69)*3	582
2.84*(6-1)	14.2
(36+14)*3	150
480*(1+(1/10))	528
(80+40)*3	360
13.2+9.27+13.2	35.67
	None
56*(6/7)-3	45
21-18.2	2.8
5+6+3+2	16
78/(1+(1/5))	65
50*12/10	60
768/24	32
148*(1/4)-3	34
80/0.8	100
3.14*5*2	31.4
162-35-45	82
10.71/3.4	3.15
	None
3.7-0.4-2.5	0.8
85-(32+27)	26
12.5*8/10-8	2
(3*2+3)*2	18
	None
4/(1/5)-4	16
108/9	12
30*(1-0.8)	6
	None
5*8+10	50
1-(1/5)-(1/5)	((3)/(5))
45*5*6	1350
	None
12/(5-3)*(5+3)	48
	None
960/(1-(1/5)/(1/3))-960	1440
(9.6-2.4)/0.24	30
150/(2/3)	225
1.4/3.5	0.4
12*4*15	720
45-8+45	82
1908*((1)/(1+5))	318
252/3	84
	None
18/(1/3)*(2/9)	12
24*(5/6)/(5/8)	32
136*8-900	188
(7.45-0.65*5)/6	0.7
100/(1/100)	10000
(7/1)*(4/1)	28
135*((5)/(6+5+4))	45
120*12	1440
12/(1-(3/5))+80	110
2780*78	216840
(500-335)/3	55
(530-380)/(40-30)*40-530	70
(39+41)/8	10
(400-265)/9	15
(65+25)*12	1080
90*2+20	200
358+274	632
50*8*(7/25)	112
525/5	105
900/(9/10)	1000
18*2-5	31
60/6/5	2
6/(1/4)	24
	None
68+12+18	98
(46+54)/4	25
6*(51-1)	300
31.8/2.3+386/46-4.88/0.23	1
(50-9.2)/5	8.16
(8*22+135)/(18+22)	7.775
4/(6/10-7/12)	240
(340/4)*((8)/(8+9))	40
15/30*((1/4)-(1/5))	((1)/(40))
32*5/40	4
432*8.6	3715.2
(60*6-180)/60	3
300/(1-(2/5))	500
	None
(80.5*8+75*12)/(8+12)	77.2
96/(1-(1/4))	128
(14+10*1)/(2+1)	8
5/(2+3+5)	((1)/(2))
285-30+285	540
	None
1200*(1-(3/5))	480
(6*7)/(10-7)	14
	None
	None
45*18+52*20	1850
400/(2400-400)	20%
	None
280/(1-(2/5)-(1/3))	1050
608/8+645	721
(8+2)/(5-3)*5-2	23
	None
400-(500-400)/(5-3)*3	250
84/21-84/28	1
(250000-237500)/250000	5%
3*(10-1)	27
132/(1+(2/3)/(5/6))	((220)/(3))
35+35/(5/7)	84
120+120/(8/11)	285
35*3+25	130
15*20*(1+(2/5))	420
30*3*3	270
85*728-4028	57852
8/2	4
240-25*8	40
25/45	((5)/(9))
630/(630/10+630/15)	6
2050/(246/3)	25
(75*(2/3)+75)/(4/7)	218.75
375/5*24	1800
140-23*4	48
(4-1)*4/2	6
20+9+9	38
4*4	16
50-2.2*18	10.4
3.14*15*2	94.2
88.9*5-86.7*5	11
(30-4.8)/4	6.3
18*26/24	19.5
128/16*12+128	224
	None
(160-128)/160	20%
(60*75%+55)/(2/3)	150
17*34+21	599
(600-15*8)/20	24
3600*(48%+57%-1)	180
1.8/1.2	1.5
360/2.5-63	81
1/5	((1)/(5))
(5/6)/(5/12)	2
111+222+333+444+555+667*5	5000
160*24	3840
6*(44+46)	540
2160-628	1532
(3/4)/(2/7)	((21)/(8))
36*(1-(5/9))/((1)/(2+1))	48
1-(1/5)	((4)/(5))
3/21	((1)/(7))
15+25+25	65
	None
120/4	30
120/(1+(1/4))	96
(15-1.8)/6	2.2
1-(4/7)	((3)/(7))
25/250	10%
63/9	7
35/7	5
	None
(10*85+96)/(10+1)	86
(6-4)/4	50%
(47-4.5*6)/2.5	8
36/(5-1)*(7-2)	45
128/16	8
576/(1-(1/7))	672
(860-300)/7-37	43
72/8+72	81
((2/3)-(2/3)*(5/6))/(1-(3/4))	((4)/(9))
75.2-23.7+75.2	126.7
	None
120/(5/6)	144
2*8	16
(4-(1/2))/(4+(1/2))	((7)/(9))
(1/3)+0.125+(1/30)+(1/144)+(1/720)	((1)/(2))
(4-1)*2+1	7
60*(1-(5/6))	10
1.1+0.15-0.09	1.16
(4+6)*25	250
(7/10)/15	((7)/(150))
(15-6+15)/(3/8)	64
4*8*2	64
9*31	279
3*3.7	11.1
	None
52*3	156
84/7	12
900/(6-2)	225
(13+11)*2.5/(13-11)	30
3.14*55	172.7
(20-4*3)/0.5	16
(290-10)/7	40
25*(2/5)/(3/5)	((50)/(3))
	None
176/16	11
18/(1-(1/4))-18	6
16.8*20/(16.8-2.8)	24
36+45	81
(120-120*(1/4))*((4)/(4+5))	40
27*3+4	85
(472-28*10)/6	32
12.5*16*(1/8)	25
100-(38.5+58)	3.5
50/(950+50)	5%
(45*4.8)/(45+5)	4.32
(75+65)*85	11900
5*(30-1)+4*30	265
(98-65)*(123+45)	5544
(16-5)/5	220%
1997+1996+1004+1006+1994+1003	9000
32.56-15.09+32.56	50.03
14/2+4	11
(20*2+2)*2	84
2/3/(4/6)	1
470+320	790
120+38*5	310
8*6*6*7.8	2246.4
18*8*6	864
1/(1/30+1/60)	20
36*(1/3)	12
	None
160/(4/7)	280
120/(8-2)-120/8	5
6*(1/(3/5))-6	4
90*15	1350
10*16*8	1280
(24+18)*3	126
30/(5*3)	2
(18+22)*3	120
371+168-35	504
61.2/0.9	68
50/(2.8*2-1.7*3)*3*1.7	510
20/(1-(1/5))	25
420*(3/7)	180
385*(1-0.8)	77
310*12+210	3930
(8-1)*3	21
20*8*3	480
105*7+125	860
24*4-17	79
768/(1+3)/8	24
(320/8-1)*1	39
40*(450/30)+450	1050
12+12	24
20*3	60
120/(1/14)	1680
13*7+2	93
2400/0.8	3000
	None
78+77-107	48
25.5/(1-(1/3))	38.25
4*37*25	3700
235*8	1880
560/(1+(2/5))	400
288/6*8	384
400/(45+35)	5
7-1	6
	None
(150-15)/3	45
248/8	31
(1-(1/3))/((1/3)/2)	4
	None
	None
240*10/300	8
(15-10)*50	250
	None
584/73	8
(500-450)/500	10%
	None
(858/1155)	((26)/(35))
30*(1+(2/3))	50
15+15*2	45
85*40	3400
456/38*42	504
	None
15/(1-(3/8)-((5)/(7+5)))*(3/8)	27
180/3+1	61
7+11	18
420/(1-(3/5))	1050
(84+16)*2	200
	None
100-(38.25+46.50)	15.25
(280*12-360)/15	200
29*3+3	90
1-(2/15)-(3/20)	((43)/(60))
30/(120+30)	20%
160%-1	60%
800/5	160
(38.3-12.5)/4	6.45
(9900-900)/(900/2)	20
1/(1+(2/3))	((3)/(5))
80+(80*2+14)	254
45*21	945
200-27	173
	None
(8/9)/(5+1)	((4)/(27))
320/4*(4+2)	480
10/5	2
	None
1.6*25/(1.6+0.4)	20
60/20%+60	360
50*3+30*2	210
1200*(1-(2/3))	400
15*(6-1)	75
(7/8)+(7/8)+(3/4)	((5)/(2))
	None
3.14*6	18.84
400/(1600+400)	20%
120/24-120/30	1
1800*(5-1)	7200
320/(5+3)*5	200
240*(1-(1/3)-(1/4))	100
(183-170)*15	195
15/(3/4)/(2/3)	30
720*(1-(5/6))	120
16*15	240
48*12	576
15*10-10*10	50
20-(20*5-76)/(5+1)	16
(856-125*2)/4	151.5
3000-(2600-125*8)	1400
(64-60)*6	24
(290-20*4)/(7-4)	70
300/(1-(1/5))	375
(180-45)/180	75%
560/35	16
5+1	6
	None
	None
(8000-6000)/8000	25%
	None
11.58+15-5.85	20.73
	None
(7/6)+(1/8)+(7/6)	((59)/(24))
(800*6)/(6-1)	960
(80-60)/80	25%
12/(3/4)*(1-(3/8))	10
	None
21*(1-(1/7))+21	39
	None
600-46*12	48
30*20	600
160*((5)/(5+3))	100
600*((1/4)+(2/5))	390
	None
180*2	360
	None
7200/(1+7%-0.95)	60000
	None
(180-20*2)/(20+15)	4
(6700+140)/400	17.1
29/(31+29)	((29)/(60))
0.74-0.13+0.36	0.97
	None
(12/5)*(1-(2/3))	((4)/(5))
325-135/9	310
5*(8-1)	35
	None
(620-40*8)/5	60
20+1	21
250*6+1200	2700
36/(36-27)	4
667+458+345+542+333	2345
	None
15*(2/3)*(8/5)	16
	None
3.6*30/2.4	45
	None
(900-150)/25	30
(50+25)*6	450
	None
18/(3/4)+18	42
6-6*(3/4)-(3/5)	((9)/(10))
600/(5400-600)	12.5%
1/((1/10)+(1/15))	6
	None
(7/8)+(4/5)	1((27)/(40))
70/(1+1)	35
6*5*10	300
(2/3)*2/(2/9)	6
(166665/411107)	((15)/(37))
51/(17/9)	27
14.6*2*4	116.8
200/(3800+200)	5%
126/42	3
(3/4)+(4/5)	((31)/(20))
(62.5+77.2)*10	1397
128*8-125*7	149
(123+78)*2	402
(1-(1/7))/1	((6)/(7))
(60+50)*3	330
0.25*24/(0.25-0.05)	30
600/25-4	20
4*48+5*47	427
24*25/20	30
150*(1-(1/3))	100
10+3+1+1	15
150-(4/5)	149.2
1-(2/3)	((1)/(3))
234/3/2	39
15*2/3	10
400*(5/8)*(3/5)	150
4.39-4.18	0.21
(88-2+16)/(1-(1/8)-(1/6))	144
8*5*16	640
130/2*3.5	227.5
(4.8-0.48)/(0.48/4)	36
(1900-940)/20	48
3*(4-1)	9
(30-6*0.5)/0.75	36
72*7/56	9
(300-50)/(2/5)	625
64*10/8	80
40/(120+40)	25%
51*3-51	102
870-471	399
28*5+2*4*35+21*20+14*40+8*50	1800
(85-25)/(3/4)	80
3.14*1.5	4.71
32*(1+4)	160
306*4-259	965
15/(1-0.8)	75
1/12	((1)/(12))
(1+4)/1	5
240/(1-0.88)	2000
	None
6/12	((1)/(2))
(750-210)/45	12
21*3+7	70
(2/3)	((60)/(90))
2+1+2	5
65/(((7)/(7+5))-((3)/(3+4)))*((7)/(7+5))	245
1-(2/6)	((2)/(3))
83-9*6	29
248/4	62
(10+1)*2	22
	None
2800+1500-120	4180
34.8/20-34.8/24	0.29
5.6/(5-3.6)	4
21/(1-(2/7)-(2/7))	49
360/4-360/6	30
1*(4/5)/(1/5)	4
917/7+25	156
2*2*5*2	40
20*(1+(1/10))	22
(292-250)/6	7
(16-15.2)/16	5%
3/(3.8-3.5)	10
15-3-2	10
4.5*3.8*0.4	6.84
36.8*1.2+36.8	80.96
25000*(2/5)	10000
75-75*(2/3)	25
6*3	18
289+118	407
	None
34/0.85	40
(500-40*1)/(40+60)	4.6
20/((3/5)-(2/5))	100
504/2/6	42
(150+60)/7	30
(800-80)/12	60
(100-28)/24	3
580/2400	((29)/(120))
25*(4-1)	75
60/(4/15)*(4/5)	180
86+179	265
51.2/4	12.8
(336-64)/16	17
321.75/(100-1)	3.25
	None
8*3	24
(21+27)*(2/3)	32
(45-20)/(1/4)	100
150/3	50
(128+112)/6	40
(206-5+3)/(1-(1/12)-(1/15))	240
(120*(2/5)-8)/120	((1)/(3))
80/(1/4)	320
4/0.25	16
	None
(100-3.5*20)/20	1.5
35*37/45	((259)/(9))
(40-28)*250	3000
	None
120*8/6	160
25/(5/6)+25	55
28*(1-(1/4))	21
456/38	12
300*0.8/1.2	200
(70+50)*2/(60-50)*(70+60)	3120
840/24-840/30	7
6*4	24
(1-(1/4)*3)/2	((1)/(8))
360*15/12	450
8400*(1-(3/8)-(4/21))	3650
50/150	((1)/(3))
(50-24)/50	((13)/(25))
80*6/5	96
2012-1	2011
48*7-187	149
40*15/25-15	9
1.5*5.8+5.8	14.5
106.53-5.74+106.53	207.32
30/(1-(3/5))-30	45
(400-168)/2	116
(27.3+18.2)/(5.5+3.6)	5
(60/80)*100	75
250+(250*2+30)	780
(700-60)/16	40
16*(1-(3/4))	4
318*(5/6)	265
48*(125+72)	9456
7.2*2/(3+2)	2.88
2*60+2*45	210
1-(2/4)+(1/4)	((3)/(4))
	None
60/(240+60)	20%
(54+68)*80	9760
108/(1+(1/8))	96
(5.2+4.7)/(5.2-4.7)	19.8
48/4	12
300-105	195
3/(3+27)	10%
(5-2.99)/0.01	201
45*4+35*4	320
6/32	((3)/(16))
15*0.8	12
36+38-55	19
(7/8)+((7/8)-(1/5))	1((11)/(20))
720+15*14	930
14*150/(14-2)	175
(18+17)*4	140
10-3	7
645/15*120	5160
4/5*3	2.4
10*8	80
(720-600)/600	20%
4/(1-(1/11))	4.4
160/(17-1)*17	170
40/16	2.5
490/35	14
(770-126)/(50+42)	7
	None
48-3.2*1.5+6.9	50.1
(50-18)/4	8
650/(((7)/(7+5))-((3)/(3+4)))*((7)/(7+5))	2450
	None
12.56-2.5+12.56	22.62
6*4	24
1200/(2/5)	3000
	None
(126-126*(1/3))*(3/4)	63
125+85	210
5*1.5	7.5
40/((11/18)-((14)/(14+10)))	1440
(9/20)-(3/20)+(9/20)	((3)/(4))
1-(2/3)	((1)/(3))
75/(1-(6/11))	165
240*(1-(3/8))	150
1650/((1/3)+(2/5))	2250
(172+1028)/3	400
3000*(1-(2/5))	1800
(7/10)*20+(3/10)	14((3)/(10))
(4*80+6*90)/(4+6)	86
180-(78+49)	53
116*3*((5)/(2+3+5))	174
600*(40%+(1/5))	360
5/(35+5)	12.5%
45/(1-(2/5))	75
(20-1)*7	133
6/3	2
128.8/(32-18)	9.2
	None
27560/260-104	2
6*2/(18-6)	1
4/(4/11)	11
360/(1+8*(1/4))	120
180*(1-0.7)	54
	None
54000/(5+6+7)*7	21000
	None
10*6*21	1260
21*(1+(1/3))	28
153+64/4	169
6480*(1-(1/36))	6300
(500-180)/(17+23)	8
(180-15)/(5/9)	297
1-(2/5)-(1/4)	((7)/(20))
7*12+7	91
(102+83)/(20+17)	5
68.4/7.2	9.5
51/(1500-900)*(900-600)	25.5
40*(3/4)/(3/2)	20
1-(1/5)-(1/5)*(1+(1/8))	((23)/(40))
30/(1-(2/7))	42
(50.6+48.8)*4.5	447.3
5000-290*12	1520
1500*40%+1	601
(11/9)/(11/21)	((7)/(3))
22+3	25
200/(1800+200)	10%
450*(4/5)/(1/5)	1800
	None
1/(1-(1/5))-1	25%
(135+18)*5	765
1/10	((1)/(10))
(22.5+22.5+7.5)/(4+5)	5((5)/(6))
540*((1/6)+(1/3))	270
68/(1-(3/20))	80
2100/(1+(1/8))	((5600)/(3))
480+160+480	1120
18*0.7	12.6
8*9	72
	None
(1000-860)/1000	14%
	None
160*30/240	20
(9/10)/(1/7)	6((3)/(10))
180/9/4	5
(50*20+20*2+2*50)*2-50*20	1280
40*(225+75)	12000
	None
30/(5-3)*(5+3)	120
830*890+80	738780
(240-148)/4	23
(78-18*(5/9))/17	4
29*30+205	1075
(6/8)-(1/8)	((5)/(8))
	None
1800-1800*0.95	90
(11-4)/(1/8)	56
(50+25)/(1-(1/4))	100
6489-650-498	5341
195/3*(3+4)	455
50/(300+50)	((1)/(7))
35*(1-(4/5))	7
	None
256*13+290	3618
48/(3/4)-48/(6/7)	8
845/65-1	12
6*5.5	33
512/64	8
(21/2)/(1-(3/38))	11.4
(28*17+16+28)/13	40
75/((3)/(2+3))	125
835-576+349	608
	None
(50-21)/50	((29)/(50))
3.14*10	31.4
12*8*4	384
143*21*4*37*2	888888
(1034+182)/(20-18)	608
3.14*6*2-3.14*(6-2)*2	12.56
18*(7-1)	108
16/40%-16	24
(1200-80*5)/8	100
2-0.8*2	0.4
1425+285*7	3420
210/(1-0.7)-210	490
80/5-9	7
8.5*5.5/0.25	187
120*(1+(4/5))	216
12/(4-1)*(8-1)	28
(3/4)-(1/10)-(1/8)	((21)/(40))
420*(1-0.8)	84
(2/3)/(2/5)	1((2)/(3))
12.34*56.78+876.6*5.678	5678
1200*(1-(3/4))	300
(5/12)-(7/18)	((1)/(36))
360*24/42	205((5)/(7))
300/(1-(1/4))/(1-(1/5))	500
696/4.8-75	70
	None
(59+41)*2	200
	None
25*60/(15*20)	5
(600-120)/8	60
6*(8-6)	12
	None
45/(50%-(2/5))	450
(5.1*10+7.8*15+6*5)/(10+15+5)	6.6
50.2+60.9/10.5	56
	None
	None
((61/10)-(1/10))/(5/2)	2.4
(3/5)/4	((3)/(20))
4*3	12
1-(1/8)-(2/8)	((5)/(8))
	None
120/(5/8)*(7/8)	168
6.75-4.5+6.75	9
(3600-600)/15	200
5.5*10/8	6.875
36*(1-(1/18))	34
(52+8)/(1-(1/5))/(1-(3/8))	120
(18+17)/5	7
120*(1-(1/4))*(1+(1/9))	100
(1+1)/(1/15+1/10)	12
(1300-20)/16	80
60/(240+60)	20%
	None
60/(1+1.5)	24
800-265	535
	None
60/(3/4)/(5/8)	128
31*2+3	65
700/(3+4)*5	500
45*(2/5)	18
40*6/3	80
(37-5)/(5-1)+1	9
(4.25-0.37*5)/4	0.6
80*0.55*(1+(1/10))	48.4
10*(50-40)/(40-30)*(50-30)	200
	None
	None
	None
(45+15)*(2/3)	40
30+30*3	120
4500*(1-(4/9))	2500
(5/8)*(1/5)	((1)/(8))
52.8*1.5+52.8	132
960/(960/20+12)	16
(980-320)/6	110
(980-20)/2	480
(60-6)/(3/2)	36
2-((2/7)+(1/2))	1((3)/(14))
1.40+0.38	1.78
	None
36/3	12
25*30-20	730
104*30	3120
1/(5+1)	((1)/(6))
30/(180-30)	20%
3000/50+1	61
	None
(5/8)-(1-(5/8))	((1)/(4))
1-((7/12)-(1/5)+(7/12))	((1)/(30))
	None
30/15*(15+45)	120
(80-8)/80	90%
((3/2)/2)*(2+8)	7.5
5.1/(3.4/0.4)	0.6
580*6+2000	5480
(678+267)/27	35
	None
200*((6)/(1+3+6))	120
180/(1-(1/5)-(2/7))	350
(1024-48*5)/56	14
75/5+75	90
	None
7*7+3.14*4*3	86.68
35/(5/7)	49
6072/12-35*9	191
	None
140*(1+(2/7))	180
28*5*8	1120
(257+268)/35	15
26*7+6	188
	None
2/(1-(3/4))	8
(7*35+331)/(37+35)	8
28.8/2	14.4
70*(3+12)+80*12	2010
30/(5/9)*37	1998
230-12*6	158
31.4*4	125.6
1/10	((1)/(10))
(180-44)/(4/5)+180	350
(40-12)/(5-1)	7
13579+35791+57913+79135+91357	277775
400*(1+(1/4))	500
6670*(9/10)+297	6300
10.3-4.8	5.5
(14/15)/(7/10)*(3/5)	((4)/(5))
1.5+1.5*(2/3)	2.5
15/(1-(2/5))	25
0.94-1.3*0.7	0.03
45*32*35/120	420
10/(6/7)+10	21((2)/(3))
700*2	1400
160/0.8	200
5*6/(2/7)	105
8*125-8*50	600
(234-76+234)/28	14
((4/5)-(3/10))/4	((1)/(8))
	None
6/4*16+11/5*20	68
20-9.05	10.95
98*6*7	4116
	None
420/(52-45)	60
1/((2/3)+(4/7))	((21)/(26))
	None
800*(1/5)/4	40
(17-2)/10	1.5
(168-42)*35	4410
(3/0.4)*2.4	18
4/(4+3)	((4)/(7))
2005*20062006-2006*20052005	0
80*(1-(1/10)*5)	40
	None
(64+26)/(1-40%-(3/8))	400
(4/15)+(1/4)	((31)/(60))
39/(4-1)	13
216*(1+(2/9))	264
	None
2-(1/2)	1((1)/(2))
3*203	609
24/(1-(2/5))/5	8
	None
	None
410-139-183	88
(35-2+35)/2	34
4500-165*24	540
(15-3-1)/15	((11)/(15))
	None
73.5*1.2+73.5	161.7
1200*(1-(1/5))	960
	None
4.5*2+4.5	13.5
(285-60)/3	75
(20/(1/8)-20)*(1/2)	70
96/6	16
	None
180*40/15	480
8+(8+10)+(8+10+15)	59
120/2.5*5.6	268.8
(10-1.9)/4.5	1.8
(89*5+95)/6	90
(800-224)/18	32
378/3.5/45	2.4
15/(5/12)	36
120/(5/6)*(3/4)	108
(1/4)+(1/6)+(3/8)+(1/3)-1	((1)/(8))
30*4-20-30	70
83*100-83	8217
	None
	None
350*((1/5)+(1/7))	120
96/16	6
25*45-20*50	125
18*(2/3)/(1/2)	24
6/(3/5)	10
(137+103)/(2/13)	1560
(5.4+0.7)/2	3.05
672*(1/12)	56
160*(20+1)	3360
26.2-7.6-3.8	14.8
(33-1.2*25)/(1.4-1.2)	15
(48+54)/6	17
	None
(2/7)+(3/7)	((5)/(7))
660/(280-220)	11
840/(70+50)*50	350
	None
(110-20-10)/(1-(1/3)-(1/4))	192
(156-44)*(156+44)	22400
	None
3.14*2*0.5*1.5*2	9.42
(583-23)/(23+47)	8
120*15	1800
72/0.8-72	18
(49+60+83)-60-60	72
	None
12/(1/2)	24
(360-270)/360	25%
	None
	None
32*40	1280
20*20	400
75*14+130	1180
(40-25)/40	((3)/(8))
	None
114/((1/4)+(5/18))	216
45/5+1	10
(1800-1500)/1500	20%
1-(1/4)-(2/5)	((7)/(20))
(1-(1/4))*(1/2)	((3)/(8))
8*5*2	80
	None
96*(5/8)	60
(2121/2323)*(171717/212121)	((17)/(23))
(1/8)/(3/4)	((1)/(6))
60*(1-(2/5))	36
18*12	216
12/(1-40%-(1/3))	45
270/0.9	300
416/4	104
(135/3)*28+60	1320
4500/(1+(1/8))	4000
10.5/0.75-1.36	12.64
4/(2/5)	10
	None
980/35	28
	None
(40000-7500)/25	1300
0.8*20	16
2100/(50-20)	70
	None
60/5	12
20*16*8	2560
75*20/(20-5)	100
9*3	27
13*((7/10)-(2/5))	3.9
(1/5)*10	2
24*4*7	672
38+17+38	93
305+84	389
(20-1)*1	19
480/(1/15)*(1/12)	600
20*(1+(2/5))+20	48
(1280+1320)/(4+1)	520
2000*0.8*0.8	1280
0.25*400*0.18	18
180*(1+(2/9))	220
9200*(1/4)	2300
450/(6/7)	525
65*2+24*3	202
(800-20)/12	65
55*((3/5)-(2/5))	11
143-5*13	78
15*2-5	25
156.48/48	3.26
4.8+7.5	12.3
1/(1/10)	10
	None
(56+42)/(2/7)	343
(3/8)+(1/5)	((23)/(40))
	None
120*(1-30%-(2/5))	36
(199-1)/(3-1)+1	100
12.56/10/3.14	0.4
2.7*50	135
80.5*5.6	450.8
(20000+120)/(4/5)	25150
105*8	840
	None
180*(5/9)/(1/9)	900
425/0.85-425	75
476+(476-92)/3	604
40/(5-3)*(5+3)	160
(4/5)/(1-(2/7))	((28)/(25))
(229+22*37)/7	149
180/20	9
(120*5-50-30)/5	104
(96-3)*3-96*2	87
(18-12)/12	50%
(67-13)*4+34	250
25-15+10	20
12/(1-(2/5))	20
8/(1-(9/11))	44
	None
(82-15)*(32+18)	3350
84/(1+(3/4))	48
28*26*20	14560
18*(1-(2/3))	6
	None
490/0.7	700
10000-(10000-100)/5	8020
280/0.7	400
1/(1/12-1/20)	30
(20*5-84)/(3+5)	2
176*2/22	16
60/(((11)/(11+9))-((9)/(11+9)))*((11)/(11+9))/6	55
	None
(12-9)/12	25%
(480-230)/(1/4)	1000
(500+20)/(1+3)*3	390
200/(4/5)*(2/5)	100
	None
36*25/9	100
750*0.85+180*0.7	763.5
1-(1/4)	((3)/(4))
11-6+3	8
(3/4)*3	((9)/(4))
117/3-117/4.5	13
	None
(12*24+36)/12	27
12/(1/4)	48
(13.5+11.3)+4.2	29
480/24	20
488-48.8	439.2
48*((5)/(3+5))	30
(1/5)*6/8	((3)/(20))
5/7*3	2((1)/(7))
(1500-600)/3	300
24500*2-4560+24500	68940
24/6	4
2356/62	38
(800-44*10)/8	45
1-(1/8)-(3/8)	((1)/(2))
1800/10/(90/2/3)	12
20*7+5	145
24*25	600
27+18+15-50	10
28*(2/5)/5.6	2
(120+80)/2	100
720*9	6480
12*3+2	38
(120*20%+56)/(4/5)	100
3/(1.5-1)	6
420/30	14
3+3+1	7
6*8*205	9840
1000/(5000-1000)	25%
	None
120*7/140	6
35*(2/5)	14
320/4*7	560
(4/7)+(2/7)	((6)/(7))
	None
58*9+20	542
6*(2/5)/4	((3)/(5))
5.25	((21)/(4))
(45*4+60*2)/(4+2)	50
	None
209+196	405
	None
3.62+0.27-2.59	1.3
	None
7-4	3
3*(12*45)	1620
2.5*1.6+1.2	5.2
3.14*4	12.56
18*15/10	27
50/(450-50)	12.5%
60*4/80	3
2/(1/4)	8
4/(2/5)-4	6
210/3-120/2	10
40/5*12	96
989.1/(3.14*0.7*90)	5
1800/45*8/4	80
1/(2/3)+(1/3)/(5/6)	((19)/(10))
9*(1-(1/3))	6
32/(8/9)	36
176/16	11
1/4	0.25
5.5/(131-120)	0.5
1/((1/20)/3+(1/10)/5)	27((3)/(11))
	None
(32+1)/3	11
575-75*5	200
(240-60)/240	75%
60*(2/5)*(1/12)	2
150*6+5	905
6*2/(6/2+6/3)	2.4
	None
